stock_code,date,units_sold,closing_inventory,reorder_triggered,reorder_point,inventory_value,coverage_days
23221,2011-12-09,0.0,879.0,0,73.78,729.57,232.33
23222,2011-12-09,0.0,135.0,0,14.61,112.05,83.18
23223,2011-12-09,0.0,94.0,0,25.32,78.02,44.56
23224,2011-12-09,1.0,150.0,0,11.17,124.5,100.72
23225,2011-12-09,0.0,790.0,0,44.24,655.7,267.87
23226,2011-12-09,0.0,480.0,0,30.97,600.0,162.76
23227,2011-12-09,0.0,355.0,0,44.64,443.75,83.5
23228,2011-12-09,0.0,429.0,0,62.65,536.25,112.99
23229,2011-12-09,2.0,274.0,0,37.23,1027.5,77.28
23230,2011-12-09,0.0,619.433155080214,0,193.35,260.16,38.44
23231,2011-12-09,0.0,806.5133689839572,0,174.93,338.74,55.33
23232,2011-12-09,0.0,244.0,0,173.86,102.48,12.63
23233,2011-12-09,0.0,1706.0,0,73.4,716.52,139.46
23234,2011-12-09,4.0,73.0,0,64.06,210.97,20.51
23235,2011-12-09,12.0,268.0,0,7.46,774.52,215.55
23236,2011-12-09,0.0,424.0,0,28.78,1225.36,132.59
23237,2011-12-09,0.0,98.0,0,27.79,406.7,58.18
23238,2011-12-09,0.0,212.0,0,19.32,879.8,65.85
23239,2011-12-09,6.0,97.0,0,23.98,402.55,60.67
23240,2011-12-09,0.0,314.0,0,108.57,1303.1,47.72
23241,2011-12-09,3.0,114.0,0,55.31,237.12,30.92
23242,2011-12-09,0.0,258.0,0,22.11,536.64,105.0
23243,2011-12-09,1.0,453.0,0,48.8,2242.35,41.77
23244,2011-12-09,0.0,339.0,0,28.42,661.05,232.63
23245,2011-12-09,16.0,334.0,0,106.82,1653.3,28.14
23247,2011-12-09,3.0,378.0,0,83.26,1092.42,81.72
23249,2011-12-09,0.0,395.0,0,14.48,651.75,204.61
23250,2011-12-09,0.0,514.0,0,15.06,642.5,204.72
23251,2011-12-09,96.0,381.0,0,74.31,476.25,92.29
23252,2011-12-09,0.0,142.0,0,29.48,532.5,101.16
23253,2011-12-09,0.0,18.0,0,8.13,287.1,43.15
23254,2011-12-09,0.0,20.283422459893018,0,34.99,84.18,10.43
23255,2011-12-09,0.0,149.0,0,5.88,618.35,190.19
23256,2011-12-09,0.0,277.0,0,50.31,1149.55,107.36
23263,2011-12-09,0.0,1021.0,0,156.26,1276.25,107.81
23264,2011-12-09,3.0,366.0,0,33.31,457.5,82.41
23265,2011-12-09,3.0,441.0,0,25.73,551.25,102.83
23266,2011-12-09,2.0,499.0,0,90.51,623.75,107.5
23267,2011-12-09,0.0,544.0,0,22.28,680.0,219.71
23268,2011-12-09,0.0,477.0,0,32.92,691.65,260.82
23269,2011-12-09,0.0,105.0,0,10.57,152.25,59.59
23270,2011-12-09,4.0,423.0,0,19.3,613.35,197.26
23271,2011-12-09,0.0,787.0,0,35.88,653.21,197.41
23272,2011-12-09,12.0,54.68983957219251,0,8.11,90.24,60.69
23273,2011-12-09,0.0,371.0,0,36.04,612.15,169.83
23274,2011-12-09,11.0,402.0,0,57.35,663.3,136.68
23275,2011-12-09,27.0,262.0,0,160.12,327.5,31.91
23280,2011-12-09,2.0,2.0,0,44.12,1.66,0.75
23281,2011-12-09,0.0,176.0,0,8.54,146.08,154.52
23282,2011-12-09,0.0,142.0,0,40.09,117.86,74.38
23283,2011-12-09,0.0,58.0,0,33.75,461.1,23.2
23284,2011-12-09,1.0,282.0,0,192.75,2241.9,19.75
23285,2011-12-09,1.0,1396.0,0,181.32,1186.6,127.03
23286,2011-12-09,0.0,1288.0,0,207.1,1094.8,111.95
23287,2011-12-09,1.0,797.0,0,61.88,677.45,270.49
23288,2011-12-09,0.0,1288.0,0,147.42,1094.8,117.95
23289,2011-12-09,0.0,514.0,0,27.83,642.5,277.0
23290,2011-12-09,1.0,586.0,0,45.44,732.5,212.78
23291,2011-12-09,0.0,508.0,0,16.77,635.0,272.59
23292,2011-12-09,1.0,515.0,0,21.66,643.75,214.01
23293,2011-12-09,0.0,0.0,0,195.48,0.0,0.0
23294,2011-12-09,1.0,618.0,0,28.34,512.94,98.15
23295,2011-12-09,5.0,249.0,0,82.47,206.67,27.17
23296,2011-12-09,0.0,155.0,0,134.29,193.75,19.04
23297,2011-12-09,0.0,150.0,0,112.19,247.5,28.08
23298,2011-12-09,6.0,681.0,0,261.81,3370.95,35.12
23299,2011-12-09,1.0,144.0,0,18.7,540.0,80.86
23300,2011-12-09,60.0,524.0,0,214.62,864.6,29.3
23301,2011-12-09,63.0,311.0,0,379.54,513.15,13.52
23302,2011-12-09,24.0,244.0,0,50.68,402.6,65.0
23303,2011-12-09,0.0,85.0,0,0.52,165.75,739.3
23304,2011-12-09,0.0,94.0,0,1.77,183.3,717.47
23305,2011-12-09,0.0,90.0,0,1.68,175.5,561.0
23306,2011-12-09,0.0,322.0,0,75.84,466.9,70.06
23307,2011-12-09,7.0,1826.0,0,436.25,1004.3,81.62
23308,2011-12-09,1.0,772.0,0,232.68,424.6,69.67
23309,2011-12-09,0.0,0.0,0,284.0,0.0,0.0
23310,2011-12-09,4.0,3058.0,0,272.61,1284.36,117.78
23311,2011-12-09,7.0,447.0,0,70.14,1139.85,76.48
23312,2011-12-09,9.0,234.0,0,25.25,971.1,69.51
23313,2011-12-09,0.0,0.0,0,161.37,0.0,0.0
23314,2011-12-09,1.0,38.0,0,14.08,475.0,52.64
23315,2011-12-09,0.0,71.0,0,7.66,706.45,180.64
23316,2011-12-09,0.0,47.0,0,4.64,467.65,91.08
23317,2011-12-09,1.0,66.0,0,3.34,656.7,177.58
23318,2011-12-09,13.0,624.0,0,167.94,1553.76,72.45
23319,2011-12-09,16.0,407.0,0,114.93,1013.43,47.81
23320,2011-12-09,0.0,0.0,0,100.81,0.0,0.0
23321,2011-12-09,0.0,552.0,0,146.6,910.8,45.18
23322,2011-12-09,1.0,124.0,0,93.98,365.8,15.83
23323,2011-12-09,6.0,134.0,0,57.23,281.4,35.12
23324,2011-12-09,0.0,73.0,0,16.32,151.84,80.54
23325,2011-12-09,0.0,66.0,0,9.94,108.9,69.73
23326,2011-12-09,0.0,0.0,0,117.14,0.0,0.0
23327,2011-12-09,0.0,1056.0,0,31.89,665.28,248.39
23328,2011-12-09,63.0,103.0,0,67.01,386.25,16.14
23329,2011-12-09,0.0,308.0,0,89.94,508.2,66.78
23330,2011-12-09,0.0,507.0,0,97.25,633.75,109.48
23331,2011-12-09,0.0,0.0,0,89.5,0.0,0.0
23332,2011-12-09,1.0,43.0,0,47.0,70.95,8.23
23333,2011-12-09,0.0,425.0,0,103.81,531.25,79.83
23334,2011-12-09,0.0,0.0,0,124.32,0.0,0.0
23335,2011-12-09,0.0,81.0,0,20.05,168.48,84.86
23336,2011-12-09,1.0,60.26737967914437,0,2.48,125.36,109.42
23337,2011-12-09,0.0,69.3850267379679,0,7.15,144.32,160.19
23338,2011-12-09,49.0,8.0,1,23.64,16.64,7.11
23339,2011-12-09,0.0,71.0,0,7.89,147.68,161.91
23340,2011-12-09,3.0,359.0,0,44.6,592.35,60.37
23341,2011-12-09,0.0,59.0,0,10.44,501.5,101.69
23342,2011-12-09,0.0,36.11229946524065,0,4.51,306.95,48.06
23343,2011-12-09,0.0,0.0,0,181.73,0.0,0.0
23344,2011-12-09,0.0,0.0,0,377.65,0.0,0.0
23345,2011-12-09,1.0,20.0,0,22.91,25.0,10.48
23346,2011-12-09,0.0,541.0,0,37.9,676.25,235.55
23347,2011-12-09,1.0,93.0,0,8.58,116.25,81.27
23348,2011-12-09,0.0,316.0,0,25.59,657.28,185.24
23349,2011-12-09,14.0,559.0,0,117.23,698.75,71.52
23350,2011-12-09,49.0,388.0,0,100.75,485.0,57.77
23351,2011-12-09,51.0,177.0,0,78.26,221.25,20.36
23352,2011-12-09,21.0,421.0,0,40.96,526.25,92.51
23353,2011-12-09,26.0,612.0,0,78.98,507.96,69.74
23354,2011-12-09,13.0,677.0,0,107.13,561.91,75.83
23355,2011-12-09,64.0,53.0,0,225.04,262.35,3.53
23356,2011-12-09,13.0,239.0,0,62.3,1422.05,40.28
23357,2011-12-09,3.0,194.0,0,11.06,960.3,184.15
23358,2011-12-09,3.0,157.0,0,10.95,588.75,129.05
23359,2011-12-09,0.0,288.0,0,18.39,561.6,117.46
23360,2011-12-09,0.0,362.0,0,34.69,705.9,156.52
23365,2011-12-09,1.0,1115.0,0,82.97,724.75,241.89
23366,2011-12-09,5.0,1001.0,0,48.68,650.65,185.06
23367,2011-12-09,10.0,1264.0,0,131.44,821.6,187.52
23368,2011-12-09,5.0,24.0,0,59.74,15.6,5.42
23369,2011-12-09,0.0,0.0,0,15.22,0.0,0.0
23370,2011-12-09,5.0,500.0,0,34.45,625.0,152.4
23371,2011-12-09,4.0,488.0,0,13.55,610.0,162.09
23372,2011-12-09,1.0,519.0,0,9.76,648.75,239.34
23373,2011-12-09,0.0,791.0,0,42.9,648.62,193.61
23374,2011-12-09,0.0,735.0,0,67.22,602.7,131.21
23375,2011-12-09,1.0,131.0,0,60.74,107.42,38.82
23376,2011-12-09,27.0,1644.0,0,46.65,641.16,211.44
23377,2011-12-09,6.0,497.0,0,59.18,193.83,163.77
23378,2011-12-09,9.0,1818.0,0,74.62,709.02,182.73
23379,2011-12-09,4.0,429.0,0,10.33,167.31,249.14
23380,2011-12-09,3.0,396.0,0,89.07,154.44,73.36
23381,2011-12-09,1.0,811.0,0,67.38,316.29,216.65
23382,2011-12-09,15.0,72.0,0,60.24,270.0,17.93
23388,2011-12-09,0.0,0.0,0,3.8,0.0,0.0
23389,2011-12-09,0.0,120.0,0,8.21,498.0,87.66
23390,2011-12-09,0.0,174.0,0,8.39,722.1,217.65
23391,2011-12-09,2.0,21.0,0,6.58,87.15,38.31
23392,2011-12-09,2.0,62.0,0,13.53,128.96,96.22
23393,2011-12-09,0.0,138.0,0,17.98,517.5,69.09
23394,2011-12-09,0.0,168.0,0,8.5,630.0,148.19
23395,2011-12-09,0.0,218.0,0,36.5,817.5,125.43
23396,2011-12-09,0.0,172.0,0,9.18,645.0,112.46
23397,2011-12-09,0.0,131.0,0,5.26,1303.45,112.11
23398,2011-12-09,0.0,166.0,0,16.75,141.1,118.93
23399,2011-12-09,4.0,891.0,0,52.05,757.35,179.74
23400,2011-12-09,0.0,163.0,0,18.09,1018.75,135.17
23401,2011-12-09,0.0,0.0,0,23.41,0.0,0.0
23402,2011-12-09,0.0,27.0,0,15.27,101.25,37.12
23403,2011-12-09,0.0,233.0,0,14.46,873.75,145.0
23404,2011-12-09,144.0,79.0,0,54.07,391.05,30.68
23405,2011-12-09,0.0,0.0,0,9.79,0.0,0.0
23406,2011-12-09,0.0,129.0,0,5.32,806.25,109.15
23407,2011-12-09,0.0,83.0,0,13.64,825.85,127.74
23408,2011-12-09,0.0,57.0,0,4.59,118.56,74.54
23409,2011-12-09,0.0,39.0,0,7.66,146.25,76.37
23410,2011-12-09,0.0,26.0,0,1.64,211.9,286.0
23411,2011-12-09,0.0,39.0,0,4.07,193.05,71.85
23412,2011-12-09,0.0,147.0,0,8.61,1102.5,153.57
23413,2011-12-09,0.0,22.0,0,4.49,108.9,58.77
23414,2011-12-09,0.0,5.0,0,7.04,49.75,13.85
23415,2011-12-09,0.0,83.0,0,5.33,136.95,116.7
23416,2011-12-09,0.0,95.42245989304814,0,5.25,157.45,272.43
23417,2011-12-09,0.0,100.0,0,4.3,165.0,279.1
23418,2011-12-09,1.0,332.0,0,7.78,690.56,256.02
23419,2011-12-09,0.0,48.0,0,17.16,99.84,46.15
23420,2011-12-09,0.0,77.0,0,6.74,160.16,205.7
23421,2011-12-09,0.0,84.0,0,4.48,174.72,253.35
23422,2011-12-09,0.0,94.0,0,3.31,195.52,213.07
23423,2011-12-09,0.0,28.0,0,2.65,105.0,63.47
23424,2011-12-09,8.0,128.0,0,12.16,633.6,126.31
23425,2011-12-09,12.0,50.0,0,8.84,124.5,76.33
23426,2011-12-09,1.0,177.0,0,44.07,511.53,54.22
23427,2011-12-09,0.0,53.0,0,3.21,662.5,123.89
23428,2011-12-09,0.0,30.0,0,2.49,244.5,162.61
23429,2011-12-09,0.0,25.0,0,0.94,203.75,239.74
23430,2011-12-09,0.0,38.0,0,1.24,309.7,507.57
23431,2011-12-09,0.0,243.0,0,61.94,201.69,70.62
23432,2011-12-09,0.0,204.0,0,36.74,169.32,83.29
23433,2011-12-09,0.0,84.0,0,10.8,69.72,34.98
23434,2011-12-09,9.0,993.0,0,109.77,784.47,189.97
23435,2011-12-09,3.0,251.0,0,9.31,208.33,121.28
23436,2011-12-09,0.0,460.0,0,101.69,575.0,95.0
23437,2011-12-09,14.0,665.0,0,21.07,831.25,142.04
23438,2011-12-09,12.0,380.0,0,60.1,475.0,85.36
23439,2011-12-09,37.0,48.0,1,60.48,100.8,4.76
23440,2011-12-09,0.0,55.0,0,0.32,114.4,1028.5
23441,2011-12-09,0.0,158.0,0,0.97,66.36,2686.0
23442,2011-12-09,0.0,87.0,0,1.76,180.96,813.45
23444,2011-12-09,0.0,44.0,0,1.27,660.0,208.3
23445,2011-12-09,20.0,128.0,0,86.92,106.24,30.93
23446,2011-12-09,0.0,61.0,0,0.31,100.65,1754.92
23447,2011-12-09,0.0,62.0,0,0.34,102.3,1656.29
23448,2011-12-09,0.0,73.0,0,0.6,120.45,1092.08
23449,2011-12-09,0.0,68.0,0,0.39,85.0,2119.33
23451,2011-12-09,1.0,56.0,0,5.31,109.2,79.03
23452,2011-12-09,0.0,23.0,0,15.95,44.85,17.31
23453,2011-12-09,0.0,64.0,0,5.7,124.8,84.28
23454,2011-12-09,0.0,26.0,0,1.65,107.9,70.98
23455,2011-12-09,0.0,93.0,0,4.46,268.77,218.75
23456,2011-12-09,0.0,63.0,0,6.0,261.45,173.25
23457,2011-12-09,0.0,40.0,0,3.95,198.0,182.44
23458,2011-12-09,0.0,4.0,0,1.21,59.8,34.79
23459,2011-12-09,0.0,14.0,0,0.75,175.0,168.9
23460,2011-12-09,0.0,6.0,0,5.01,59.7,21.58
23461,2011-12-09,0.0,0.0,0,36.84,0.0,0.0
23462,2011-12-09,0.0,13.0,0,3.75,259.35,62.33
23463,2011-12-09,2.0,18.0,0,0.57,179.1,612.0
23464,2011-12-09,4.0,35.0,0,0.87,173.25,727.22
23465,2011-12-09,0.0,25.0,0,1.4,206.25,374.0
23466,2011-12-09,0.0,22.0,0,1.43,181.5,161.33
23467,2011-12-09,1.0,42.0,0,0.73,138.18,604.15
23468,2011-12-09,0.0,20.0,0,0.36,165.0,498.67
23469,2011-12-09,3.0,7.0,0,4.73,29.05,11.09
23470,2011-12-09,0.0,19.0,0,8.34,118.75,37.6
23471,2011-12-09,0.0,21.0,0,2.69,208.95,128.75
23472,2011-12-09,0.0,10.0,0,2.26,149.5,79.57
23473,2011-12-09,0.0,244.0,0,6.6,202.52,277.37
23474,2011-12-09,0.0,229.0,0,5.74,190.07,478.47
23475,2011-12-09,0.0,234.0,0,3.31,194.22,530.4
23476,2011-12-09,0.0,146.0,0,7.51,182.5,379.19
23477,2011-12-09,0.0,103.0,0,1.61,191.06,574.96
23478,2011-12-09,0.0,134.0,0,1.28,167.5,626.45
23479,2011-12-09,0.0,40.0,0,3.5,314.0,154.23
23480,2011-12-09,19.0,294.0,0,44.63,1102.5,128.45
23481,2011-12-09,0.0,169.0,0,11.37,211.25,289.94
23482,2011-12-09,0.0,125.0,0,4.2,206.25,178.44
23483,2011-12-09,0.0,523.0,0,29.65,653.75,158.77
23484,2011-12-09,0.0,33.550802139037444,0,2.97,96.96,67.83
23485,2011-12-09,0.0,52.0,0,5.99,1300.0,78.1
23486,2011-12-09,0.0,0.0,0,9.6,0.0,0.0
23487,2011-12-09,0.0,16.0,0,1.8,159.2,79.79
23489,2011-12-09,6.0,151.0,0,10.46,436.39,64.99
23490,2011-12-09,0.0,0.0,0,16.1,0.0,0.0
23491,2011-12-09,0.0,71.0,0,2.62,585.75,121.81
23492,2011-12-09,0.0,11.0,0,1.44,90.75,57.14
23493,2011-12-09,4.0,374.0,0,40.63,729.3,41.42
23494,2011-12-09,2.0,75.0,0,8.89,446.25,50.63
23495,2011-12-09,1.0,148.0,0,5.29,185.0,335.47
23496,2011-12-09,0.0,142.0,0,4.59,177.5,603.5
23497,2011-12-09,0.0,0.0,0,109.78,0.0,0.0
23498,2011-12-09,0.0,0.0,0,24.19,0.0,0.0
23499,2011-12-09,0.0,282.0,0,14.63,118.44,86.73
23500,2011-12-09,0.0,742.0,0,40.03,927.5,194.61
23501,2011-12-09,0.0,0.0,0,68.58,0.0,0.0
23502,2011-12-09,0.0,132.0,0,22.72,165.0,95.86
23503,2011-12-09,12.0,462.0,0,170.04,577.5,48.91
23504,2011-12-09,0.0,521.0,0,52.33,651.25,104.54
23505,2011-12-09,0.0,556.0,0,19.09,695.0,218.43
23506,2011-12-09,1.0,125.0,0,20.95,52.5,26.85
23507,2011-12-09,0.0,405.0,0,34.67,170.1,70.09
23508,2011-12-09,2.0,101.0,0,20.65,42.42,22.01
23509,2011-12-09,0.0,907.0,0,48.07,380.94,367.92
23510,2011-12-09,1.0,1497.7540106951872,0,44.76,629.06,301.16
23511,2011-12-09,0.0,86.0,0,16.7,178.88,92.69
23512,2011-12-09,0.0,95.0,0,5.16,197.6,248.46
23513,2011-12-09,0.0,96.0,0,7.8,199.68,166.22
23514,2011-12-09,0.0,87.0,0,8.34,180.96,125.15
23515,2011-12-09,0.0,96.0,0,10.2,199.68,169.36
23516,2011-12-09,0.0,31.0,0,1.56,116.25,89.18
23517,2011-12-09,0.0,58.0,0,3.08,167.62,112.98
23518,2011-12-09,0.0,67.0,0,4.52,193.63,177.72
23519,2011-12-09,0.0,66.0,0,1.66,247.5,418.37
23520,2011-12-09,0.0,65.0,0,2.96,243.75,296.46
23521,2011-12-09,1.0,54.0,0,17.69,312.66,50.36
23522,2011-12-09,0.0,147.0,0,13.72,424.83,160.75
23523,2011-12-09,0.0,63.0,0,7.51,236.25,75.52
23524,2011-12-09,1.0,207.0,0,10.28,776.25,181.31
23525,2011-12-09,1.0,27.0,0,25.7,101.25,18.91
23526,2011-12-09,0.0,0.0,0,16.44,0.0,0.0
23527,2011-12-09,1.0,32.0,0,13.43,120.0,32.17
23528,2011-12-09,0.0,74.0,0,16.82,277.5,59.39
23529,2011-12-09,0.0,265.0,0,30.32,993.75,157.32
23530,2011-12-09,0.0,0.0,0,45.53,0.0,0.0
23531,2011-12-09,0.0,0.0,0,31.03,0.0,0.0
23532,2011-12-09,0.0,83.0,0,4.91,410.85,152.17
23533,2011-12-09,6.0,58.0,0,5.03,345.1,121.18
23534,2011-12-09,6.0,302.0,0,32.43,1796.9,97.79
23535,2011-12-09,16.0,123.0,0,22.52,731.85,40.96
23536,2011-12-09,1.0,152.0,0,17.09,904.4,133.45
23537,2011-12-09,1.0,30.0,0,2.11,148.5,106.86
23538,2011-12-09,1.0,120.0,0,13.28,594.0,135.59
23539,2011-12-09,0.0,75.0,0,11.89,446.25,113.56
23540,2011-12-09,0.0,91.0,0,8.2,632.45,233.11
23541,2011-12-09,0.0,51.0,0,13.09,420.75,23.38
23542,2011-12-09,0.0,22.0,0,23.2,181.5,17.07
23543,2011-12-09,0.0,0.0,0,19.56,0.0,0.0
23544,2011-12-09,0.0,68.0,0,4.6,561.0,155.07
23545,2011-12-09,0.0,151.0,0,32.69,63.42,34.65
23546,2011-12-09,0.0,1605.0,0,42.51,674.1,226.52
23547,2011-12-09,0.0,198.0,0,29.08,83.16,51.07
23548,2011-12-09,0.0,339.0,0,11.73,142.38,130.04
23549,2011-12-09,0.0,283.0,0,55.59,118.86,91.64
23550,2011-12-09,0.0,183.0,0,18.41,76.86,44.73
23551,2011-12-09,1.0,234.0,0,45.9,91.26,53.53
23552,2011-12-09,18.0,619.0,0,76.37,1287.52,133.74
23553,2011-12-09,0.0,0.0,0,31.89,0.0,0.0
23554,2011-12-09,0.0,87.0,0,21.85,1087.5,77.66
23555,2011-12-09,1.0,44.0,0,6.71,550.0,39.37
23556,2011-12-09,0.0,81.0,0,24.14,1012.5,70.45
23557,2011-12-09,0.0,88.0,0,14.04,1100.0,94.03
23558,2011-12-09,0.0,49.0,0,8.26,612.5,44.48
23559,2011-12-09,5.0,63.0,0,9.24,131.04,81.81
23560,2011-12-09,0.0,0.0,0,4.94,0.0,0.0
23561,2011-12-09,7.0,89.0,0,2.75,257.21,339.65
23562,2011-12-09,6.0,124.0,0,3.35,358.36,277.7
23564,2011-12-09,3.0,243.0,0,27.95,303.75,169.56
23565,2011-12-09,2.0,78.0,0,17.63,191.88,92.9
23566,2011-12-09,0.0,92.0,0,42.06,115.0,45.94
23567,2011-12-09,1.0,145.0,0,11.17,181.25,272.51
23568,2011-12-09,0.0,126.0,0,31.6,157.5,77.76
23569,2011-12-09,2.0,193.0,0,21.14,955.35,109.53
23570,2011-12-09,19.0,829.0,0,51.62,1036.25,120.45
23571,2011-12-09,2.0,630.0,0,103.84,1039.5,91.01
23574,2011-12-09,0.0,19.0,0,0.24,142.5,592.17
23575,2011-12-09,3.0,172.0,0,3.95,335.4,522.99
23576,2011-12-09,0.0,0.0,0,6.66,0.0,0.0
23578,2011-12-09,0.0,0.0,0,2.47,0.0,0.0
23579,2011-12-09,1.0,174.0,0,3.47,339.3,451.92
23580,2011-12-09,0.0,132.0,0,2.21,257.4,536.61
23581,2011-12-09,43.0,107.0,0,204.44,222.56,8.64
23582,2011-12-09,0.0,588.0,0,55.29,1223.04,47.86
23583,2011-12-09,2.0,634.0,0,96.02,1046.1,89.14
23597,2011-12-09,0.0,108.0,0,6.88,318.6,258.92
23598,2011-12-09,6.0,52.0,0,11.23,153.4,62.53
23601,2011-12-09,0.0,39.0,0,0.22,97.11,1823.25
23602,2011-12-09,0.0,13.0,0,0.05,37.83,4862.0
23603,2011-12-09,0.0,51.0,0,0.56,126.99,953.7
23604,2011-12-09,0.0,33.0,0,0.18,54.78,3085.5
23605,2011-12-09,0.0,26.0,0,0.13,75.66,2431.0
23607,2011-12-09,0.0,42.0,0,0.1,69.72,1963.5
23608,2011-12-09,0.0,24.0,0,0.14,69.84,2244.0
23609,2011-12-09,0.0,13.0,0,0.01,37.83,4862.0
23610,2011-12-09,0.0,26.0,0,0.17,54.08,3241.33
23611,2011-12-09,3.0,57.98395721925134,0,1.6,144.38,542.15
23612,2011-12-09,0.0,34.12299465240642,0,0.14,56.64,2552.4
23613,2011-12-09,0.0,38.0,0,0.35,94.62,1292.0
23614,2011-12-09,0.0,45.0,0,1.04,149.85,647.31
23615,2011-12-09,0.0,25.0,0,0.1,62.25,2337.5
23616,2011-12-09,1.0,34.0,0,0.19,84.66,1589.5
23617,2011-12-09,0.0,18.0,0,0.06,52.38,3366.0
23619,2011-12-09,0.0,27.0,0,0.1,67.23,2524.5
23620,2011-12-09,0.0,40.0,0,0.48,99.6,1496.0
23621,2011-12-09,3.0,30.0,0,0.1,74.7,1870.0
23623,2011-12-09,0.0,33.0,0,0.39,96.03,1542.75
23624,2011-12-09,0.0,25.0,0,0.11,62.25,2337.5
23625,2011-12-09,0.0,26.0,0,0.32,129.74,1080.44
23626,2011-12-09,0.0,81.0,0,0.69,201.69,704.51
23627,2011-12-09,0.0,37.0,0,0.2,92.13,1976.86
23628,2011-12-09,0.0,13.0,0,0.05,37.83,4862.0
23629,2011-12-09,0.0,58.0,0,0.58,144.42,903.83
23630,2011-12-09,0.0,18.0,0,0.03,49.32,3366.0
23632,2011-12-09,0.0,48.0,0,0.54,99.84,1196.8
23633,2011-12-09,0.0,22.0,0,0.05,54.78,2742.67
23634,2011-12-09,0.0,26.0,0,0.12,75.66,1944.8
23635,2011-12-09,1.0,17.0,0,0.1,70.72,2119.33
23636,2011-12-09,0.0,33.0,0,0.32,96.03,1371.33
23637,2011-12-09,0.0,40.0,0,0.44,99.6,1360.0
23638,2011-12-09,0.0,17.0,0,0.09,49.47,3179.0
23639,2011-12-09,0.0,21.0,0,0.21,69.93,1963.5
23640,2011-12-09,0.0,35.02139037433155,0,0.11,87.2,1455.33
23643,2011-12-09,0.0,12.0,0,0.03,39.96,4488.0
23644,2011-12-09,1.0,24.0,0,0.06,79.92,1795.2
23645,2011-12-09,0.0,38.0,0,0.11,94.62,1579.11
23646,2011-12-09,0.0,34.0,0,0.16,84.66,1589.5
23649,2011-12-09,0.0,19.0,0,0.08,47.31,3553.0
23650,2011-12-09,0.0,25.0,0,0.21,62.25,2337.5
23652,2011-12-09,0.0,18.0,0,0.1,52.38,3366.0
23654,2011-12-09,0.0,27.12299465240642,0,0.2,67.54,2028.8
23660,2011-12-09,1.0,114.0,0,12.99,188.1,157.91
23661,2011-12-09,1.0,100.0,0,4.15,165.0,180.68
23664,2011-12-09,0.0,17.0,0,0.05,28.05,6358.0
23681,2011-12-09,10.0,12.0,0,65.49,19.8,3.57
23691,2011-12-09,0.0,331.0,0,18.45,139.02,107.65
23692,2011-02-20,0.0,5.614973262032086,0,0.8,2.36,84.0
10002,2011-12-09,0.0,163.0,0,7.03,138.55,139.18
10080,2011-12-09,0.0,387.0,0,14.58,150.93,477.68
10120,2011-12-09,0.0,514.0,0,7.3,107.94,1056.24
10123C,2011-12-09,0.0,57.12299465240642,0,0.16,37.13,4272.8
10124A,2011-12-09,0.0,124.0,0,0.51,52.08,2898.5
10124G,2011-12-09,0.0,129.0,0,0.89,54.18,2838.0
10125,2011-12-09,0.0,95.85026737967917,0,10.99,81.47,52.33
10133,2011-12-09,0.0,550.0,0,120.26,434.5,75.46
10135,2011-12-09,0.0,277.0,0,38.68,346.25,53.71
11001,2011-12-09,0.0,265.0,0,23.09,447.85,68.87
15030,2011-12-09,0.0,392.0,0,5.16,113.68,1025.23
15034,2011-12-09,0.0,4573.0,0,359.3,640.22,267.28
15036,2011-12-09,1.0,3853.0,0,929.38,3197.99,68.41
15039,2011-12-09,1.0,92.0,0,99.58,149.96,16.63
15044A,2011-12-09,0.0,214.0,0,18.62,631.3,189.66
15044B,2011-12-09,0.0,21.0,0,14.58,61.95,25.92
15044C,2011-12-09,0.0,13.0,0,10.86,38.35,16.15
15044D,2011-12-09,0.0,213.0,0,9.75,628.35,131.02
15056BL,2011-12-09,38.0,494.0,0,127.64,2939.3,75.47
15056N,2011-12-09,36.0,153.0,0,116.47,910.35,15.76
15056P,2011-12-09,0.0,208.0,0,21.33,1237.6,131.63
15058A,2011-12-09,0.0,89.0,0,4.91,707.55,190.21
15058B,2011-12-09,0.0,62.0,0,4.17,668.98,111.48
15058C,2011-12-09,1.0,75.0,0,11.57,809.25,136.17
15060B,2011-12-09,0.0,150.89839572192514,0,18.19,565.87,149.3
16008,2011-12-09,0.0,1290.7433155080216,0,85.67,154.89,226.0
16010,2011-12-09,0.0,331.0,0,0.84,39.72,4126.47
16011,2011-12-09,0.0,682.8716577540108,0,78.4,143.4,156.78
16012,2011-12-09,0.0,913.0,0,38.84,191.73,317.34
16014,2011-12-09,0.0,3366.0,0,418.01,1413.72,96.63
16015,2011-12-09,0.0,290.6844919786097,0,21.24,145.34,164.22
16016,2011-12-09,10.0,30.0,0,19.91,25.5,11.3
16020C,2011-12-09,0.0,192.0,0,1.35,159.36,854.86
16033,2011-12-09,0.0,1248.0,0,30.32,149.76,555.66
16043,2011-12-09,0.0,631.0,0,5.11,75.72,2408.1
16045,2011-12-09,0.0,2812.0,0,91.44,112.48,138.38
16046,2011-12-09,0.0,142.59893048128342,0,3.39,121.21,820.49
16048,2011-12-09,0.0,1266.4491978609626,0,54.1,151.97,421.4
16049,2011-12-09,0.0,1432.0,0,12.13,171.84,1062.63
16052,2011-12-09,0.0,503.0,0,17.29,417.49,436.48
16054,2011-12-09,0.0,1246.5401069518716,0,16.4,149.58,456.17
